CepsOrigem;CepDestino;QTD;Altura;Comprimento;Largura;Peso;QTD;SKU
"{""origin_zip_code"":""25085340""";29500000;29500000;height:1;length:188;width:138;weight:3;quantity:1;"sku_id:""452769064""}]}"
"{""origin_zip_code"":""25085340""";29560000;29560000;height:188;length:38;width:88;weight:0.3;quantity:1;"sku_id:""3380361771""}]}"
"{""origin_zip_code"":""25085340""";29645000;29645000;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""50321527""}]}"
"{""origin_zip_code"":""25085340""";29702502;29702502;height:100;length:100;width:100;weight:132.48;quantity:1;"sku_id:""15585045""}]}"
"{""origin_zip_code"":""25085340""";29780000;29780000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""106846357""}]}"
"{""origin_zip_code"":""25085340""";29830000;29830000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792842942""}]}"
"{""origin_zip_code"":""25085340""";29890000;29890000;height:36;length:188;width:88;weight:1;quantity:1;"sku_id:""46395528""}]}"
"{""origin_zip_code"":""25085340""";29902370;29902370;height:250.99999999999997;length:12;width:2;weight:0.12;quantity:1;"sku_id:""42563243""}]}"
"{""origin_zip_code"":""25085340""";30120060;30120060;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792878401""}]}"
"{""origin_zip_code"":""25085340""";30130165;30130165;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792847671""}]}"
"{""origin_zip_code"":""25085340""";30130170;30130170;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""28816284""}]}"
"{""origin_zip_code"":""25085340""";30140061;30140061;height:37;length:188;width:88;weight:10;quantity:1;"sku_id:""106498335""}]}"
"{""origin_zip_code"":""25085340""";30140105;30140105;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""13912956""}]}"
"{""origin_zip_code"":""25085340""";30150160;30150160;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""49552342""}]}"
"{""origin_zip_code"":""25085340""";30190000;30190000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792870118""}]}"
"{""origin_zip_code"":""25085340""";30190001;30190001;height:100;length:100;width:100;weight:13.5;quantity:1;"sku_id:""4877650659""}]}"
"{""origin_zip_code"":""25085340""";30190080;30190080;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";30190080;30190080;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852016""}]}"
"{""origin_zip_code"":""25085340""";30190080;30190080;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852083""}]}"
"{""origin_zip_code"":""25085340""";30190080;30190080;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852032""}]}"
"{""origin_zip_code"":""25085340""";30350070;30350070;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";30350130;30350130;height:57.99999999999999;length:188;width:88;weight:3;quantity:1;"sku_id:""108196816""}]}"
"{""origin_zip_code"":""25085340""";30350130;30350130;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""13912956""}]}"
"{""origin_zip_code"":""25085340""";30350130;30350130;height:90;length:90;width:90;weight:0.01;quantity:1;"sku_id:""2792847591""}]}"
"{""origin_zip_code"":""25085340""";30350130;30350130;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";30350130;30350130;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""51261993""}]}"
"{""origin_zip_code"":""25085340""";30411293;30411293;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";30421602;30421602;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";30431028;30431028;height:3000;length:188;width:110.00000000000001;weight:40;quantity:1;"sku_id:""18903087""}]}"
"{""origin_zip_code"":""25085340""";30431058;30431058;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";30431380;30431380;height:138;length:1;width:188;weight:0.01;quantity:1;"sku_id:""18903082""}]}"
"{""origin_zip_code"":""25085340""";30494225;30494225;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";30550170;30550170;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";30550740;30550740;height:120;length:35;width:193;weight:20;quantity:1;"sku_id:""2792848050""}]}"
"{""origin_zip_code"":""25085340""";30550740;30550740;height:42;length:188;width:138;weight:0.03;quantity:1;"sku_id:""18903109""}]}"
"{""origin_zip_code"":""25085340""";30575682;30575682;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";30575859;30575859;height:42;length:202.99999999999997;width:96;weight:15;quantity:1;"sku_id:""2792843603""}]}"
"{""origin_zip_code"":""25085340""";30575859;30575859;height:42;length:202.99999999999997;width:96;weight:15;quantity:1;"sku_id:""2792843646""}]}"
"{""origin_zip_code"":""25085340""";30580353;30580353;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";30610660;30610660;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";30622020;30622020;height:100;length:100;width:100;weight:35;quantity:1;"sku_id:""23408355""}]}"
"{""origin_zip_code"":""25085340""";30626380;30626380;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";30640060;30640060;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";30720590;30720590;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4885085004""}]}"
"{""origin_zip_code"":""25085340""";30830240;30830240;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";30840700;30840700;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";30882013;30882013;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";30882742;30882742;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791287""}]}"
"{""origin_zip_code"":""25085340""";31170590;31170590;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792838003""}]}"
"{""origin_zip_code"":""25085340""";31210690;31210690;height:434;length:213;width:24;weight:1.23;quantity:1;"sku_id:""39033452""}]}"
"{""origin_zip_code"":""25085340""";31230600;31230600;height:40;length:188;width:128;weight:15;quantity:1;"sku_id:""3068594870""}]}"
"{""origin_zip_code"":""25085340""";31250380;31250380;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""2792875331""}]}"
"{""origin_zip_code"":""25085340""";31250380;31250380;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""53872851""}]}"
"{""origin_zip_code"":""25085340""";31330290;31330290;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";31540520;31540520;height:36;length:69;width:69;weight:1;quantity:1;"sku_id:""39068554""}]}"
"{""origin_zip_code"":""25085340""";31555100;31555100;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""13912955""}]}"
"{""origin_zip_code"":""25085340""";31555200;31555200;height:100;length:100;width:100;weight:45;quantity:1;"sku_id:""13912904""}]}"
"{""origin_zip_code"":""25085340""";31560420;31560420;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""36926726""}]}"
"{""origin_zip_code"":""25085340""";31575130;31575130;height:14.000000000000002;length:188;width:88;weight:1;quantity:1;"sku_id:""26781460""}]}"
"{""origin_zip_code"":""25085340""";31580400;31580400;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""36385585""}]}"
"{""origin_zip_code"":""25085340""";31680040;31680040;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""16369170""}]}"
"{""origin_zip_code"":""25085340""";31741250;31741250;height:35;length:202.99999999999997;width:192;weight:1;quantity:1;"sku_id:""51261977""}]}"
"{""origin_zip_code"":""25085340""";31741490;31741490;height:65;length:188;width:88;weight:25;quantity:1;"sku_id:""2071097575""}]}"
"{""origin_zip_code"":""25085340""";31748203;31748203;height:39;length:188;width:138;weight:1;quantity:1;"sku_id:""652140210""}]}"
"{""origin_zip_code"":""25085340""";31748203;31748203;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""23408823""}]}"
"{""origin_zip_code"":""25085340""";31870450;31870450;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";31998262;31998262;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792850555""}]}"
"{""origin_zip_code"":""25085340""";32043055;32043055;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""28816284""}]}"
"{""origin_zip_code"":""25085340""";32046110;32046110;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""28816284""}]}"
"{""origin_zip_code"":""25085340""";32110390;32110390;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";32115190;32115190;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792850555""}]}"
"{""origin_zip_code"":""25085340""";32140000;32140000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";32140620;32140620;height:35;length:188;width:138;weight:65;quantity:1;"sku_id:""1800381403""}]}"
"{""origin_zip_code"":""25085340""";32180150;32180150;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";32185000;32185000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792852438""}]}"
"{""origin_zip_code"":""25085340""";32241395;32241395;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878726""}]}"
"{""origin_zip_code"":""25085340""";32280270;32280270;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";32310070;32310070;height:12;length:98;width:78;weight:0.01;quantity:1;"sku_id:""2792839049""}]}"
"{""origin_zip_code"":""25085340""";32341310;32341310;height:40;length:188;width:110.00000000000001;weight:15;quantity:1;"sku_id:""1474310676""}]}"
"{""origin_zip_code"":""25085340""";32341310;32341310;height:12;length:11;width:11;weight:0.01;quantity:1;"sku_id:""46395754""}]}"
"{""origin_zip_code"":""25085340""";32371000;32371000;height:100;length:100;width:100;weight:51;quantity:1;"sku_id:""19499281""}]}"
"{""origin_zip_code"":""25085340""";32400050;32400050;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""28816284""}]}"
"{""origin_zip_code"":""25085340""";32405136;32405136;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""50321511""}]}"
"{""origin_zip_code"":""25085340""";32415769;32415769;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";32470000;32470000;height:38;length:188;width:138;weight:1;quantity:1;"sku_id:""13912986""}]}"
"{""origin_zip_code"":""25085340""";32605390;32605390;height:100;length:100;width:100;weight:359.1;quantity:1;"sku_id:""18226459""}]}"
"{""origin_zip_code"":""25085340""";32667064;32667064;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851806""}]}"
"{""origin_zip_code"":""25085340""";32667516;32667516;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851806""}]}"
"{""origin_zip_code"":""25085340""";32667606;32667606;height:100;length:100;width:100;weight:23.5;quantity:1;"sku_id:""15953267""}]}"
"{""origin_zip_code"":""25085340""";32900000;32900000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";32920000;32920000;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830431""}]}"
"{""origin_zip_code"":""25085340""";32920000;32920000;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830415""}]}"
"{""origin_zip_code"":""25085340""";32920000;32920000;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830423""}]}"
"{""origin_zip_code"":""25085340""";33025000;33025000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""1183578357""}]}"
"{""origin_zip_code"":""25085340""";33115230;33115230;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879083""}]}"
"{""origin_zip_code"":""25085340""";33115230;33115230;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879104""}]}"
"{""origin_zip_code"":""25085340""";33120560;33120560;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";33202000;33202000;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""50321527""}]}"
"{""origin_zip_code"":""25085340""";33234160;33234160;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""42563258""}]}"
"{""origin_zip_code"":""25085340""";33236290;33236290;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";33350000;33350000;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";33820410;33820410;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792854231""}]}"
"{""origin_zip_code"":""25085340""";33823330;33823330;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792870118""}]}"
"{""origin_zip_code"":""25085340""";33860450;33860450;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""13912880""}]}"
"{""origin_zip_code"":""25085340""";33880390;33880390;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";33927005;33927005;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";34001118;34001118;height:35;length:188;width:138;weight:3;quantity:1;"sku_id:""61064176""}]}"
"{""origin_zip_code"":""25085340""";34001118;34001118;height:40;length:188;width:138;weight:15;quantity:1;"sku_id:""1466469521""}]}"
"{""origin_zip_code"":""25085340""";34004208;34004208;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";34009090;34009090;height:56.00000000000001;length:188;width:138;weight:3;quantity:1;"sku_id:""75948578""}]}"
"{""origin_zip_code"":""25085340""";34515470;34515470;height:12;length:188;width:88;weight:7;quantity:1;"sku_id:""3057639921""}]}"
"{""origin_zip_code"":""25085340""";35020710;35020710;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792852358""}]}"
"{""origin_zip_code"":""25085340""";35044110;35044110;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";35116000;35116000;height:100;length:100;width:100;weight:86.2;quantity:1;"sku_id:""19510491""}]}"
"{""origin_zip_code"":""25085340""";35130000;35130000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";35148000;35148000;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""50321527""}]}"
"{""origin_zip_code"":""25085340""";35160035;35160035;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471824920""}]}"
"{""origin_zip_code"":""25085340""";35160340;35160340;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";35162294;35162294;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";35162312;35162312;height:100;length:100;width:180;weight:15;quantity:1;"sku_id:""3068483301""}]}"
"{""origin_zip_code"":""25085340""";35164158;35164158;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";35164275;35164275;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879104""}]}"
"{""origin_zip_code"":""25085340""";35164305;35164305;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";35164420;35164420;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16991286""}]}"
"{""origin_zip_code"":""25085340""";35171098;35171098;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792850555""}]}"
"{""origin_zip_code"":""25085340""";35171165;35171165;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";35179000;35179000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""26958110""}]}"
"{""origin_zip_code"":""25085340""";35240000;35240000;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792850555""}]}"
"{""origin_zip_code"":""25085340""";35360000;35360000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";35380000;35380000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""24238485""}]}"
"{""origin_zip_code"":""25085340""";35400000;35400000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";35460000;35460000;height:100;length:100;width:100;weight:0.08;quantity:1;"sku_id:""19499116""}]}"
"{""origin_zip_code"":""25085340""";35470000;35470000;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879104""}]}"
